profile_id,zip_code,sub_profile_type,service_ids_json,commonCaregiverProfile_id,commonCaregiverProfile_repeatClientsCount,commonCaregiverProfile_merchandizedJobInterests_flags_json
00777d9e-ed9a-48c3-b092-0e01da1f8faa,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",34576533,0.0,[]
0078b6ca-681b-491d-aed0-936d52bec722,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",34694505,0.0,[]
008d9f4d-3cd5-4555-98f2-7bd8a8ae720d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",33848839,0.0,[]
008efc42-1600-4158-a94d-c02452be4dec,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",36091395,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
00a46055-4456-4d2c-ba24-697dcc32b91e,10002,commonCaregiverProfile,"[""CHILD_CARE""]",26607446,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
00ab5254-ac58-423f-90b1-fc7de7eded93,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35810880,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""petHelp"", ""shopping""]"
00af3b6a-d9e3-49e1-acbf-d3f83eb96fe3,10002,commonCaregiverProfile,"[""CHILD_CARE""]",26892858,0.0,[]
00b43e2e-9314-4943-a34d-da654757f92b,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,"[""companionCare"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
00b6d719-6c55-4cb9-a622-8aa2ad413bb7,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31321600,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
00c57aa2-7e71-45c1-8934-973cd5037e44,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",28328955,0.0,[]
00c8d129-5381-401e-8cdb-f300b5e977c4,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
00c91565-31f5-4e82-9a3e-46467f2d9eb2,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
00d695ec-cd5a-4f70-8778-9441fe1ab881,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",18781284,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping""]"
00ee49b5-b8ce-46ca-822f-d8ac35c926d6,10002,commonCaregiverProfile,"[""CHILD_CARE""]",22140742,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
00f137b4-bdd3-4fd8-b968-6d97296a2b94,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",12049818,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
00f5c001-0b73-4e9e-96ad-249020df3527,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34564071,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant""]"
00f62221-0e91-4aaa-acff-7512d577eb52,10002,commonCaregiverProfile,"[""CHILD_CARE""]",8067649,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
00fbee64-3a81-4c08-8d39-8c6ed7de63dd,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",34853596,0.0,"[""dateNight"", ""lightCleaning""]"
0107c782-ca0c-4395-9976-2f6f4ca542d1,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",34659796,0.0,[]
0108873a-d2a8-460c-bae8-2f0307f0b93b,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",31607810,0.0,"[""mealPrepLaundry"", ""petHelp""]"
01088b59-f6d6-4056-8b9d-8eb1914f8841,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",35168016,0.0,[]
01202b07-cb3a-4e16-ae08-302f0a9c51e6,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",31620205,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp""]"
0126e6b7-8af5-4478-b0cb-95f7821bc8eb,10002,commonCaregiverProfile,"[""CHILD_CARE""]",36154456,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
012c6bba-f7cd-4782-901b-ef3f27f14763,10002,commonCaregiverProfile,"[""CHILD_CARE""]",30615449,0.0,[]
012eba16-5c32-407b-811d-eb9256376494,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",31975366,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""transportation""]"
013f28fd-f205-4b14-ac76-6b3feb7fb13d,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
014f32f6-6ee1-4323-b033-c80a245e55e4,10002,commonCaregiverProfile,"[""CHILD_CARE""]",29648733,0.0,"[""dateNight"", ""lightCleaning"", ""shopping""]"
0155d6eb-5e0b-4a25-9bbf-9d8066c8f24b,10002,commonCaregiverProfile,"[""HOUSEKEEPING""]",,0.0,[]
015c74be-c0d2-4f2d-bb5a-948cae32939d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29147405,0.0,[]
0161f8aa-9aa0-4d22-87f2-3166326984fe,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
01705876-b104-4b01-a517-645dcb700472,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",35249216,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
01766aa9-6a67-4f0a-9105-1f039bded47a,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",13722667,0.0,"[""companionCare"", ""lightCleaning"", ""personalAssistant"", ""petHelp""]"
01890e93-d381-4aa6-a5c2-1a221d39e074,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",31716626,0.0,[]
01905e6d-7f27-4b45-8cd1-c93d33262d2b,10002,commonCaregiverProfile,"[""CHILD_CARE""]",35191494,0.0,[]
01a3b06c-ad92-4248-864b-e611f349fe3c,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",29837106,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""shopping"", ""transportation""]"
01a422be-f78f-4356-be6d-f3b2000552ec,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping"", ""transportation""]"
01a542c0-894a-4fb0-b5ed-0491f5a8cf0a,10002,commonCaregiverProfile,"[""CHILD_CARE""]",13248721,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping"", ""transportation""]"
01ad0e6f-9893-492a-a59c-686153b9c695,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31928704,0.0,[]
01b21146-17ab-4845-a9e0-fe803e3209da,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34499502,0.0,"[""dateNight"", ""petHelp"", ""transportation""]"
01ba7b50-e4b2-439a-b9d7-67c461999312,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34637773,0.0,[]
01bb4457-e992-41fb-8a87-e2ee9d44c6eb,10002,commonCaregiverProfile,"[""CHILD_CARE""]",26720001,0.0,"[""lightCleaning"", ""mover"", ""petHelp""]"
01ccff56-cd10-483f-babb-f60357c013ce,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
01dc7b86-1e14-476d-a96e-66b1c39c8872,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
01e6b2ae-cab6-41df-b819-d79406bf96c7,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",33371696,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
01eaa4b5-c07d-4ce3-adde-33dcc129e761,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""mealPrepLaundry"", ""shopping""]"
01ecfa30-1659-45f6-baee-5ab1f2e811bb,10002,commonCaregiverProfile,"[""CHILD_CARE""]",32847695,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
01ee35c3-e71f-4bfc-aefa-4ed352891aa9,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",21340019,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
01f0e9b6-dfce-4829-ae40-43c05c446836,10002,commonCaregiverProfile,"[""CHILD_CARE""]",26948702,0.0,[]
01f42220-6bad-41c7-9484-d6a25d4d14eb,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",22837469,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp""]"
01f6a7ae-eb19-4b55-a941-60bfca4ae897,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",35222398,0.0,[]
0200ae5a-6441-474d-9475-949ad847fd44,10002,commonCaregiverProfile,"[""CHILD_CARE""]",21226832,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping""]"
02070399-a351-41e9-9de9-03344938fb35,10002,commonCaregiverProfile,"[""CHILD_CARE""]",28240422,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
0207045e-814a-43cd-986e-ca6fd2eb96f2,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",27110006,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
020d556a-ba28-4835-a08d-e528ab1b50c5,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29816866,0.0,[]
0212bb7a-f2a4-472b-8e33-290d7d2750dc,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
021e6bf7-cfc1-4eb1-96c3-b5642cffaf44,10002,commonCaregiverProfile,"[""CHILD_CARE""]",12037480,0.0,"[""companionCare""]"
021f5a4d-2331-4d0b-89b3-d3be679d1c12,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",33590509,0.0,[]
021f93c1-687f-477b-b556-c331e18fda96,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",33415146,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
0224098b-9364-4ec9-be82-cf4da5d53347,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",33718635,0.0,[]
022cc37e-9e0d-47ee-b6ef-c9ad8551a4cc,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",10686694,0.0,"[""dateNight"", ""petHelp""]"
022e39ac-907e-4cbd-b192-b1c1318c81e4,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
022e552d-a6a3-4df7-a3aa-d84182f609df,10002,commonCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mover"", ""petHelp"", ""shopping""]"
024070de-2977-4108-a8be-2049e2213eff,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31204499,0.0,[]
0244226a-688e-44d7-98c0-795a143f28c6,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",8519383,0.0,"[""dateNight""]"
024cb64f-7511-4469-9990-3513a75eba85,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",35026632,0.0,[]
025c07fe-8524-405e-9654-d8796ab5e6fd,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33153692,0.0,[]
025f6968-617b-4ed7-bc97-4c66e2a11e10,10002,commonCaregiverProfile,"[""CHILD_CARE""]",36076008,0.0,[]
026132ae-a66c-4adf-bba3-de2d014ac3d7,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
0261b657-a655-4b5e-a673-67c41b35f4c6,10002,commonCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
02718931-09b2-4001-bd0b-a916918aa884,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
02840fa9-5138-403f-bff7-266295908a75,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
0295c109-7038-4f45-b2e0-fdfdfd3483e0,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",34486000,0.0,[]
02983d99-f53b-4a57-b851-52344f57d467,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
02a08912-2edc-48de-92a9-8d80514d7636,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29913115,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
02a74d84-4050-4405-aeda-7d99dd64192c,10002,commonCaregiverProfile,"[""CHILD_CARE""]",27816001,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
02a9356e-84f2-41d5-b1df-428f9f4e036f,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",12103515,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""petHelp""]"
02ad3be2-78a8-4977-8a43-0f4761c6ea1b,10002,commonCaregiverProfile,"[""CHILD_CARE""]",31142858,0.0,[]
02ad6fa7-d6f8-4767-adcc-b6817c85b8c6,10002,commonCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry""]"
02c0806c-a468-4537-a094-0f9b0450397a,10002,commonCaregiverProfile,"[""CHILD_CARE""]",23584100,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping""]"
02db657b-4402-40c7-a751-e6285e61899e,10002,commonCaregiverProfile,"[""CHILD_CARE""]",30084015,0.0,[]
02e864fc-3a7c-430d-a47f-ca5f4072d1eb,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",29833804,1.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
02ea3bd1-1fd1-4fd1-84c8-fec9dbdbfccb,10002,commonCaregiverProfile,"[""CHILD_CARE""]",29894737,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping""]"
02f5b59f-fdf4-4a31-8775-f0bf0fb04e54,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
0302fd0c-666c-493a-a577-b99823becaa0,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",13847808,1.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
0318377b-868d-4a3d-898f-cdd341105aa4,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
031b8e5d-344b-4c2e-a914-de9254b96fed,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",31726244,0.0,[]
0323e24b-b093-4a29-9839-25e520a8c433,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",6946655,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
0325d608-fbeb-43e0-aa2d-4abdc96a51ec,10002,commonCaregiverProfile,"[""CHILD_CARE""]",36266143,0.0,[]
032e28ec-c497-40a2-8760-fc1e6a26ca6d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",29206142,0.0,"[""mealPrepLaundry"", ""shopping""]"
033cd772-c14e-4515-995a-fa9af0abf938,10002,commonCaregiverProfile,"[""CHILD_CARE""]",32555863,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""shopping""]"
033e4721-0839-4754-ae2d-2139cb8f3e2f,10002,commonCaregiverProfile,"[""CHILD_CARE""]",36018776,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping""]"
035456a0-c036-429d-8cf8-4aea0a42047a,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",35955401,0.0,[]
0356ca07-d8cb-4435-a4b1-bd76f71f3a19,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry""]"
0359a448-23d4-4e00-8b6a-aa383e26e6dd,10002,commonCaregiverProfile,"[""CHILD_CARE""]",13830831,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""shopping""]"
035c71c9-964c-4605-b8c3-51df095a5af6,10002,commonCaregiverProfile,"[""CHILD_CARE""]",29618198,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping""]"
03664819-df15-40cd-9450-6d9e8259cb2f,10002,commonCaregiverProfile,"[""CHILD_CARE""]",9598300,0.0,"[""lightCleaning"", ""mealPrepLaundry""]"
03720f26-8e43-480e-bac7-fb7b277ca9d6,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34602517,0.0,"[""dateNight"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""transportation""]"
037f9b5c-bb29-4dc6-b0f8-e4f73698b32d,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",16958791,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
03806b95-4810-4f29-96b7-3a46b3c80abe,10002,commonCaregiverProfile,"[""CHILD_CARE""]",35005907,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
0387c5f5-1171-4f98-b640-e0fdf2f58c20,10002,commonCaregiverProfile,"[""CHILD_CARE""]",30323583,0.0,"[""dateNight""]"
0394c8cc-a808-4eac-94c5-8697e4131b4e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",20848707,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
039f0f52-d1b0-492f-bfa9-ff7df64f0fc8,10002,commonCaregiverProfile,"[""CHILD_CARE""]",14505608,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
039fcedd-5780-4c7e-88b9-582721b71628,10002,commonCaregiverProfile,"[""CHILD_CARE""]",25610426,0.0,[]
03ab6f62-697d-403f-8305-37a8e8147369,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",30768709,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""petHelp""]"
03b67251-e170-4981-bedc-402bd292980f,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",26271923,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
03b6e317-6e3c-4f0a-8278-938b4c79d5cd,10002,commonCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",,0.0,[]
03b80b6b-ebb7-48f4-bbd8-590b255d7356,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE""]",13107247,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
03cdebbf-c844-42d5-a1c3-bba58e86a960,10002,commonCaregiverProfile,"[""CHILD_CARE""]",26492461,0.0,"[""dateNight"", ""lightCleaning"", ""personalAssistant"", ""petHelp"", ""shopping""]"
03d4ff91-4705-4b1c-b779-e06609b5ed8a,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",17501537,0.0,[]
03ebbf7c-63b7-4228-a317-72f4aee8482f,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",35475802,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
03ef0dee-6dd5-4bde-9845-cc7e1691cc0e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",7075300,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
03fff363-4d5f-4457-a03a-a8fe113f669c,10002,commonCaregiverProfile,"[""CHILD_CARE""]",6013006,0.0,"[""dateNight""]"
040933e5-a1e5-4fdd-8f73-3dd440b9c5fd,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",31072382,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp""]"
0410ecf3-6014-4272-8887-77de982d01f2,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
041438a9-a8d6-404f-8f4c-f1d7b3ba1252,10002,commonCaregiverProfile,"[""CHILD_CARE""]",29715980,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""shopping""]"
04163f1a-a49f-484e-8726-c52f9290e49b,10002,commonCaregiverProfile,"[""CHILD_CARE""]",13522869,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
0416a1d5-7330-4ca0-8b4d-2ecfda298274,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",24766445,0.0,[]
04269c0a-c121-46b4-85f1-a0f85b01abe2,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",7792912,0.0,[]
045c752c-3a18-420c-9adf-03bbe5faea9e,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",6990,0.0,"[""lightCleaning""]"
04789e1e-6b6c-42fe-a93e-ae05082ab72c,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",24570068,0.0,[]
04791037-6b05-45ad-96c5-a1ea78d6271c,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",,0.0,[]
047e0f28-77ca-4286-a9dc-5a1d379e3b18,10002,commonCaregiverProfile,"[""SENIOR_CARE""]",29822062,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping""]"
0485275c-9e52-4d21-a708-6d186f8ca83f,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",20659779,0.0,"[""dateNight"", ""petHelp""]"
0485a5e5-1c49-45ea-ab40-7e967f5d5554,10002,commonCaregiverProfile,"[""CHILD_CARE""]",35118626,0.0,"[""companionCare"", ""lightCleaning"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
04925a7a-5cca-4a85-abdd-f3907334fd11,10002,commonCaregiverProfile,"[""CHILD_CARE""]",7912873,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
04950f03-74bf-4cd4-9850-f2f3059023a2,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",25817770,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""petHelp"", ""shopping"", ""transportation""]"
0497fb60-bf1b-47bb-b534-1de7d6d2875e,10002,commonCaregiverProfile,"[""CHILD_CARE""]",33126927,0.0,[]
049c027c-5681-45a5-8f15-895ec9227731,10002,commonCaregiverProfile,"[""CHILD_CARE""]",34956004,0.0,[]
04ae7359-c8f4-487d-a465-ca02211cb564,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",28129279,0.0,[]
04be317f-7d84-481e-b387-1686c00c30f7,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",36270610,0.0,"[""companionCare"", ""lightCleaning"", ""mealPrepLaundry"", ""personalAssistant"", ""petHelp"", ""shopping""]"
04cb9b0a-91b5-4607-8ef9-e42058d8309f,10002,commonCaregiverProfile,"[""CHILD_CARE""]",10387488,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp""]"
04ce56c5-4458-4c95-bc90-b20c7d0283c9,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",31255357,1.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
04d33bdb-6c1f-48f4-a448-886d1b5a9f4b,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING""]",25580934,0.0,"[""lightCleaning"", ""mealPrepLaundry"", ""shopping"", ""transportation""]"
04d3b1cd-9f87-457a-a65a-174b6137060f,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE""]",2315442,0.0,"[""companionCare"", ""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""mover"", ""personalAssistant"", ""petHelp"", ""shopping"", ""transportation""]"
04d3c6cb-fa70-462b-b8cb-30f1f03d9207,10002,commonCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE""]",34591783,0.0,"[""dateNight"", ""lightCleaning"", ""mealPrepLaundry"", ""shopping""]"
